Stará URL;Typ;Navrhovaná nová URL;Akcia;Stav mapovania;Istota;Dôvod / poznámka;Kandidát slug;Kandidát názov;Skóre zhody
https://www.tonerymaxim.sk/p/zapich-popiska-6ks-14cm-zelena-drevo-2221604-2221604/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/samolepiaca-dekoracia-15502-na-stenu-cierny-k-n-42-x-60-cm-1032430/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;obalka-lc5-samolepiaca-euro-bal-10-ks;Obálka, LC5, samolepiaca, EURO bal (10 ks);51.9
https://www.tonerymaxim.sk/p/ceruzka-s-gumou-pes-6200345-6200345/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/farba-temperova-500ml-beloba-6300376-6300376/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/baliaci-papier-d080-100x70-lux-5811844-5811844/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;kancelarsky-papier-a4-80g-500-harkov;Kancelársky papier A4 - 80g 500 hárkov;43.5
https://www.tonerymaxim.sk/p/solight-led-svetelny-pas-5m-120led-m-10w-m-1100lm-m-ip20-tepla-biela-wm611/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;kompatibilna-paska-pre-brother-tze-221-tze221-cierne-pismo-biela-paska-tape-9mm;kompatibilná páska pre BROTHER TZE-221, TZE221 čierne písmo, biela páska Tape (9mm);41.2
https://www.tonerymaxim.sk/p/solight-led-stropne-osvetlenie-lecce-3cct-48w-2900lm-40cm-3000-4000-6000k-cierna-wo804-b/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;1000l-1010-4000-4010-7000;1000L/1010/4000/4010/7000;49.2
https://www.tonerymaxim.sk/p/akrylovy-popisovac-1mm-set-12ks-6410820-6410820/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;popisovac-centropen-8566-cierny;Popisovač Centropen 8566 čierny;48.5
https://www.tonerymaxim.sk/p/diplom-detsky-a4-dip04-003-5300442-5300442/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;kancelarsky-papier-a4-80g-500-harkov;Kancelársky papier A4 - 80g 500 hárkov;40.4
https://www.tonerymaxim.sk/p/krabica-darkova-d-l005-j-37x27x11cm-5371193-5371193/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/taska-vianocna-t-3-mix-v7-100x220x55-5251423-5251423/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/stromcek-filcovy-sedy-22cm-8886226-8886226/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/klucenka-anime-mix-10ks-1042490-1042490/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/obrusok-p-33x33-vianocny-mes100913-2011024-2011024/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/krabicka-darcekova-d-l004-h-33x23-5x9cm-5371142-5371142/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/solight-led-venkovne-osvetlenie-prisadene-stvorcove-ip54-24w-1920lm-4000k-28cm-wo732-1/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/solight-led-vonkajsia-vanocna-retaz-200-led-20m-privod-5m-8-funkcii-casovac-ip44-viacfarebny-1v102-m/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;canon-c-exv-20m-originalny-toner;Canon C-EXV 20M originálny toner;40.1
https://www.tonerymaxim.sk/p/omalovanky-autobusy-5301040-5301040/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/zaznamova-kniha-a6-100l-stvorcekzl6105-7501592-7501592/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/farby-temperove-set-6ks-12ml-metal-6300608-6300608/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;zalozky-papierove-4x50-listov-20x50-mm-donau-rozne-farby-bal-200-list;Záložky, papierové, 4x50 listov, 20x50 mm, DONAU, rôzne farby. bal (200 list);42.3
https://www.tonerymaxim.sk/p/zaznamova-kniha-a5-100l-stvorcekzl5105-7501571-7501571/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/glitrovy-puder-20g-strieborny-6330736-6330736/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/taska-darcekova-t-5-mix-c-82-260x320x100-5251340-5251340/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;brother-t-72-74-76-78-82-84-86-94-96-98-104-106-fax-575-pc-70rf-pc-72rf-pc-74rf-2-x-217-x-47;BROTHER T 72/74/76/78/82/84/86/94/96/98/104/106, Fax-575 (PC 70RF, PC 72RF, PC 74RF) 2 x 217 x 47;30.6
https://www.tonerymaxim.sk/p/voskovky-8-farieb-trojhranne-6300339-6300339/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/stipec-stromcek-9ks-drevo-8886461-8886461/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/solight-led-vonkajsia-vianocna-retaz-50led-5m-3m-privod-8-funkcii-ip44-3x-aa-studena-biela-1v53-w/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;brother-original-tzs221-cierne-pismo-biela-paska-extra-lepiva-adhesive-tape-9mm;BROTHER originál TZS221 čierne písmo, biela páska extra lepivá ADHESIVE Tape (9mm);38.3
https://www.tonerymaxim.sk/p/solight-nahradne-trubicky-pre-alkohol-tester-solight-1t07-2ks-1t07-t2/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;develop-original-toner-tn116-black-ineo-164-165-2ks;Develop originál toner TN116 black Ineo 164/165 (2ks);35.5
https://www.tonerymaxim.sk/p/obrusok-p-33x33-vianocny-sdl015108-2011097-2011097/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/blok-s-gumkou-a7-80-listov-mix-c-4-linka-7501372-7501372/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;zalozky-papierove-4x50-listov-20x50-mm-donau-rozne-farby-bal-200-list;Záložky, papierové, 4x50 listov, 20x50 mm, DONAU, rôzne farby. bal (200 list);39.8
https://www.tonerymaxim.sk/p/blok-a5-linka-50l-mix-7500719-7500719/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/taska-vianocna-m-lux-mix-v8-180-230-90-5252712-5252712/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;star-lc-90-240-nx-1010-2100-49-st-1010-49;STAR LC 90/240/NX 1010/2100/49/ST 1010/49;43.0
https://www.tonerymaxim.sk/p/vrecko-textil-vianocne-s-3d-maslou-13x18cm-5800742-5800742/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;dymo-3d-black-tape-9mm-3ks;DYMO 3D Black Tape (9mm) 3ks;34.9
https://www.tonerymaxim.sk/p/obrusok-p-33x33-velka-noc-sdl877013-2010856-2010856/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/epson-original-workforce-wf-5110dw-cyan-xl-2-000-stran-c13t79024010/;product;https://www.tonerymaxim.sk/produkt/epson-c13t79024010-no-79xl-originalna-atramentova-napln;301;EXAKTNÁ ZHODA KÓDU;vysoká;Deterministická zhoda kódu produktu, značky, typu, farby, druhu materiálu a balenia.;epson-c13t79024010-no-79xl-originalna-atramentova-napln;;100
https://www.tonerymaxim.sk/p/nastenny-kalendar-trojmesacny-2025-more/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/stetec-plochy-12-577c-6340106-6340106/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;t-1200e-e-studio-12-15-120-150-162-162d-1-x-210-g;T-1200E e-STUDIO 12/15/120/150/162/162D 1 x 210 g;40.2
https://www.tonerymaxim.sk/p/solight-led-nudzove-osvetlenie-6w-270lm-ip65-lifepo4-1500mah-bateria-autotest-wo527/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/solight-detektor-dymu-alarm-85db-biely-9v-bateria-1d33/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;flipchartovy-papier-hladky-68x98-cm-5x20-biely-victoria;Flipchartový papier, hladký, 68x98 cm, 5x20, biely, VICTORIA;44.4
https://www.tonerymaxim.sk/p/lameta-vianocna-biela-metal-8885880-8885880/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;brother-original-tzs221-cierne-pismo-biela-paska-extra-lepiva-adhesive-tape-9mm;BROTHER originál TZS221 čierne písmo, biela páska extra lepivá ADHESIVE Tape (9mm);35.9
https://www.tonerymaxim.sk/p/klucenka-w019861-hracia-kocka-1042235/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/ceruzka-m-c-2-jumbo-triangular-6200238-6200238/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/obrusok-p-33x33-velka-noc-spm012306-2010803-2010803/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/zaznamova-kniha-a6-100l-linka-zl6104-7501417-7501417/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/minibat-ztek-bago-display2-18ks-6660005-6660005/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/epson-original-toner-aculaser-c3800n-dn-dtn-magenta-hc-9-000-str-c13s051125/;product;https://www.tonerymaxim.sk/produkt/epson-c13s051125-originalny-toner;301;EXAKTNÁ ZHODA KÓDU;vysoká;Deterministická zhoda kódu produktu, značky, typu, farby, druhu materiálu a balenia.;epson-c13s051125-originalny-toner;;100
https://www.tonerymaxim.sk/p/epson-original-sp-d68-d88-dx3850-dx4850-cyan-c13t06124010/;product;https://www.tonerymaxim.sk/produkt/epson-c13t06124010-no-t0612-originalna-atramentova-napln;301;EXAKTNÁ ZHODA KÓDU;vysoká;Deterministická zhoda kódu produktu, značky, typu, farby, druhu materiálu a balenia.;epson-c13t06124010-no-t0612-originalna-atramentova-napln;;100
https://www.tonerymaxim.sk/p/epson-original-sx525wd-sx620fw-bx320fw-magenta-xl-c13t13034010/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;epson-t11c-kompatibilna-atramentova-napln-3;Epson T11C kompatibilná atramentová náplň;52.0
https://www.tonerymaxim.sk/p/privesok-drahokam-scorpio-1042456-1042456/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/sk-blahozelanie-k-narodeninam-80-m11-560-t-prani_t_2430-prani-t-2430/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;canon-pg-560-originalna-atramentova-napln;Canon PG-560 originálna atramentová náplň;39.7
https://www.tonerymaxim.sk/p/solight-rozbocovac-5-x-2-5a-biely-p83/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;flipchartovy-papier-hladky-68x98-cm-5x20-biely-victoria;Flipchartový papier, hladký, 68x98 cm, 5x20, biely, VICTORIA;41.7
https://www.tonerymaxim.sk/p/krabicka-darcekova-vianocna-b-v010-e-24x16x12cm-5371156-5371156/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/dosky-na-abc-anime-mascots-8021078-8021078/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;xerox-docucentre-sc2020-008r13215-originalna-nadobka-na-odpadovy-toner;Xerox DocuCentre SC2020 ( 008R13215 ) originálna nádobka na odpadový toner;41.2
https://www.tonerymaxim.sk/p/diar-2025-t805-lamino-3-s-gumkou-tyzdenny-7781366-7781366/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/vajicka-plast-4cm-12ks-gwf-2221577-2221577/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/dosky-na-zosity-box-a5-futbal-8020969-8020969/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;epson-xp-6000-sada-na-udrzbu;Epson XP-6000 sada na údržbu;36.2
https://www.tonerymaxim.sk/p/zaznamova-kniha-a4-100l-cista-zl4100-7501378-7501378/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;kancelarsky-papier-a4-80g-500-harkov;Kancelársky papier A4 - 80g 500 hárkov;34.4
https://www.tonerymaxim.sk/p/epson-original-picture-mate-color-papier-10x15cm-c13t557040bh/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;epson-106-cyan-originalna-atramentova-napln;Epson 106 Cyan originálna atramentová náplň;56.5
https://www.tonerymaxim.sk/p/sk-blahozelanie-k-narodeninam-30-m11-538-h-prani_h_577-prani-h-577/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;canon-e-30-originalny-toner;Canon E-30 originálny toner;38.2
https://www.tonerymaxim.sk/p/krabicka-darcekova-c-c006-a-8x8x8cm-5370994-5370994/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/peracnik-etue-mini-d4-8071294-8071294/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/pastelky-maestro-24-ks-kovova-krabicka-6300627-6300627/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;odkladacia-mapa-250-ekonomik-modra-balenie-100-ks;Odkladacia mapa 250 Ekonomik modrá.Balenie 100 ks.;38.5
https://www.tonerymaxim.sk/p/zlozka-na-vykresy-a4-kolibrik-5371057-5371057/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;kancelarsky-papier-a4-80g-500-harkov;Kancelársky papier A4 - 80g 500 hárkov;41.5
https://www.tonerymaxim.sk/p/samolepky-na-zavaraniny-15-4x22-5cm-1160108-1160108/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;star-lc-24-10-24-15-24-20-fr-25-z-24-za-200-250;STAR LC 24-10/24-15/24-20/FR  25/Z 24/ZA 200-250;40.7
https://www.tonerymaxim.sk/p/stuha-viazacia-20mx1cm-jumbo-gliter-mix-5660236-5660236/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/samolepky-kamienky-pismena-40ks-19mm-8001-1032378-1032378/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;label-tape-dymo-45808-yellow-black-print-19mm-comp;Label Tape DYMO 45808 Yellow / Black print 19mm comp.;37.4
https://www.tonerymaxim.sk/p/solight-predlzovaci-privod-4-zasuvky-biely-vypinac-2m-pp31/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;flipchartovy-papier-hladky-68x98-cm-5x20-biely-victoria;Flipchartový papier, hladký, 68x98 cm, 5x20, biely, VICTORIA;40.2
https://www.tonerymaxim.sk/p/solight-antenny-koaxialny-kabel-kombinovane-konektory-3m-sacok-ssn1203e/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;canon-bci-3m-kompatibilna-atramentova-napln;Canon BCI-3M kompatibilná atramentová náplň;34.7
https://www.tonerymaxim.sk/p/krabicka-darcekova-a-c007-a-24x16x6cm-5371061-5371061/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/hniezdo-sisal-5cm-6ks-natur-2221458-2221458/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/kalendar-m-a6-podlozka-1060108-1060108/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/skolsky-zosit-base-540-7520320-7520320/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;renovovany-toner-hatona-pre-lexmark-optra-c-540-20k-yellow;Renovovaný toner HATONA pre Lexmark Optra C 540 2,0K Yellow;42.9
https://www.tonerymaxim.sk/p/zaznamova-kniha-a4-100l-cista-zl4100-7501476-7501476/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;kancelarsky-papier-a4-80g-500-harkov;Kancelársky papier A4 - 80g 500 hárkov;34.4
https://www.tonerymaxim.sk/p/peracnik-etue-valec-dive-in-8071367-8071367/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;pantum-dl-410-originalny-opticky-valec;Pantum DL-410 originálny optický valec;40.9
https://www.tonerymaxim.sk/p/krabicka-darcekova-c-c008-c-12x12x10cm-5371093-5371093/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/stromcek-biely-vianocny-30cm-r2337-8885940-8885940/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;oki-44036059-biely-originalny-toner;OKI 44036059 biely originálny toner;40.4
https://www.tonerymaxim.sk/p/zlozka-m-s-cvokom-a5-pp-potlac-lux-mix-c-2-tie-5370567-5370567/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;pakovy-sanon-75-mm-a4-pp-karton-s-ochrannym-spodnym-kovanim-victoria-basic-cierny;"Pákový šanón, 75 mm, A4, PP/kartón, s ochranným spodným kovaním, VICTORIA ""Basic"", čierny";35.2
https://www.tonerymaxim.sk/p/solight-led-osvetlenie-prachotesne-ip65-18w-1800lm-4000k-120cm-wo531/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/solight-kefa-na-vlasy-dsp-dyhd01qds/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;konica-minolta-wx-101-originalna-nadobka-na-odpadovy-toner;Konica Minolta WX-101 originálna nádobka na odpadový toner;37.6
https://www.tonerymaxim.sk/p/menovky-na-darceky-vianocne-v-stojane-1240819-1240819/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;lexmark-25a0013-originalna-nadobka-na-odpadovy-toner;Lexmark 25A0013 originálna nádobka na odpadový toner;39.6
https://www.tonerymaxim.sk/p/baliaci-papier-kraft-k346-100x70-5811853-5811853/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;kancelarsky-papier-a4-80g-500-harkov;Kancelársky papier A4 - 80g 500 hárkov;44.9
https://www.tonerymaxim.sk/p/gula-8cm-4ks-hladka-8885501-8885501/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/okenna-folia-s-budkou-6887-30-x-33-5-cm-1032334/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;epson-erc-violet-30-34-38-300-200-370-375-tm270-300-tmu375-270-300a-300b-300d-tmu370;EPSON ERC violet 30/34/38/300/200/370/375, TM270/300/TMU375/270/300A/300B/300D, TMU370;38.5
https://www.tonerymaxim.sk/p/skolsky-zosit-lux-a4-444-7520357-7520357/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;kancelarsky-papier-a4-80g-500-harkov;Kancelársky papier A4 - 80g 500 hárkov;41.6
https://www.tonerymaxim.sk/p/taska-darcekova-l-lux-mix-c-71-225x335x100-5252709-5252709/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;citizen-dp-730-ir-71;CITIZEN DP 730, IR 71;34.8
https://www.tonerymaxim.sk/p/gulickove-pero-gumovacia-twist-friends-0-5-modrej-6001398-6001398/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/zaves-vlocka-drevo-8cm-8886146-8886146/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/solight-bateria-li-ion-21v-2ah-pre-rnp100-a-rnp100-b2/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/solight-predlzovaci-privod-spojka-1-zasuvka-30-m-3-x-1-5mm2-oranzova-ps08/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;canon-e-30-originalny-toner;Canon E-30 originálny toner;36.3
https://www.tonerymaxim.sk/p/dekoracia-anjel-drevo-mdf-hnedy-19x17x1-8cm-jk-1824b-8886246-8886246/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/noznice-celokovove-20cm-5010126-5010126/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/igelitova-velkonocna-taska-39x46x8-s-uchom-5252772-5252772/;product;;MANUÁLNE;BEZ KANDIDÁTA;nízka;Žiadny nový produkt nezdieľa použiteľné identifikátory.;;;
https://www.tonerymaxim.sk/p/okenna-folia-6865-srdce-z-kvetov-30x33-5-cm-1032174/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;flipchartovy-papier-hladky-68x98-cm-5x20-biely-victoria;Flipchartový papier, hladký, 68x98 cm, 5x20, biely, VICTORIA;34.1
https://www.tonerymaxim.sk/p/dekoracia-anjel-12ks-biely-drevo-4cm-8886418-8886418/;product;;MANUÁLNE;BEZ SPOĽAHLIVEJ ZHODY;nízka;Nenašiel sa dostatočne jednoznačný produktový ekvivalent.;glossy-foto-papier-leskly-biely-a4-180-g-m2-20-ks-atramentovy;Glossy foto papier, lesklý, biely, A4, 180 g/m2, 20 ks, atramentový;36.3
